id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
3639,2013,1,5,606.0,610,-4.0,857.0,910,-13.0,AA,1895,N5ECAA,EWR,MIA,149.0,1085,6,10,2013-01-05 06:00:00,American Airlines Inc.
4144,2013,1,5,1705.0,1700,5.0,1959.0,2014,-15.0,B6,15,N279JB,JFK,FLL,159.0,1069,17,0,2013-01-05 17:00:00,JetBlue Airways
4792,2013,1,6,1524.0,1520,4.0,1656.0,1654,2.0,9E,4105,N8646A,JFK,IAD,48.0,228,15,20,2013-01-06 15:00:00,Endeavor Air Inc.
5327,2013,1,7,810.0,810,0.0,1037.0,1044,-7.0,FL,346,N938AT,LGA,ATL,109.0,762,8,10,2013-01-07 08:00:00,AirTran Airways Corporation
5488,2013,1,7,1104.0,1050,14.0,1257.0,1250,7.0,MQ,4589,N537MQ,LGA,DTW,78.0,502,10,50,2013-01-07 10:00:00,Envoy Air
5703,2013,1,7,1514.0,1515,-1.0,1808.0,1805,3.0,UA,1421,N76153,EWR,IAH,204.0,1400,15,15,2013-01-07 15:00:00,United Air Lines Inc.
5761,2013,1,7,1606.0,1610,-4.0,1753.0,1756,-3.0,EV,5486,N708EV,LGA,PIT,55.0,335,16,10,2013-01-07 16:00:00,ExpressJet Airlines Inc.
5961,2013,1,7,1908.0,1910,-2.0,2203.0,2231,-28.0,B6,87,N649JB,JFK,SLC,277.0,1990,19,10,2013-01-07 19:00:00,JetBlue Airways
6144,2013,1,8,625.0,625,0.0,740.0,730,10.0,WN,3127,N439WN,EWR,BWI,35.0,169,6,25,2013-01-08 06:00:00,Southwest Airlines Co.
7138,2013,1,9,753.0,755,-2.0,925.0,930,-5.0,WN,3935,N427WN,LGA,MDW,134.0,725,7,55,2013-01-09 07:00:00,Southwest Airlines Co.
7523,2013,1,9,1515.0,1517,-2.0,1806.0,1816,-10.0,B6,537,N507JB,EWR,TPA,143.0,997,15,17,2013-01-09 15:00:00,JetBlue Airways
7823,2013,1,9,1959.0,2000,-1.0,2119.0,2114,5.0,US,2142,N958UW,LGA,BOS,39.0,184,20,0,2013-01-09 20:00:00,US Airways Inc.
7931,2013,1,10,603.0,610,-7.0,808.0,817,-9.0,DL,1919,N342NW,LGA,MSP,155.0,1020,6,10,2013-01-10 06:00:00,Delta Air Lines Inc.
8489,2013,1,10,1556.0,1600,-4.0,1714.0,1712,2.0,US,2134,N949UW,LGA,BOS,43.0,184,16,0,2013-01-10 16:00:00,US Airways Inc.
8753,2013,1,10,1958.0,2000,-2.0,2130.0,2147,-17.0,9E,3320,N921XJ,JFK,BUF,57.0,301,20,0,2013-01-10 20:00:00,Endeavor Air Inc.
9054,2013,1,11,853.0,857,-4.0,1142.0,1204,-22.0,UA,41,N37290,EWR,IAH,193.0,1400,8,57,2013-01-11 08:00:00,United Air Lines Inc.
9078,2013,1,11,910.0,855,15.0,1136.0,1104,32.0,9E,3353,N933XJ,JFK,DTW,111.0,509,8,55,2013-01-11 08:00:00,Endeavor Air Inc.
9165,2013,1,11,1101.0,1050,11.0,1348.0,1340,8.0,UA,1485,N76523,EWR,LAS,329.0,2227,10,50,2013-01-11 10:00:00,United Air Lines Inc.
9390,2013,1,11,1535.0,1530,5.0,1716.0,1725,-9.0,MQ,4146,N680MQ,JFK,CMH,82.0,483,15,30,2013-01-11 15:00:00,Envoy Air
9503,2013,1,11,1706.0,1705,1.0,1839.0,1830,9.0,MQ,4410,N828MQ,JFK,DCA,51.0,213,17,5,2013-01-11 17:00:00,Envoy Air
9981,2013,1,12,953.0,1000,-7.0,1159.0,1209,-10.0,US,1277,N749US,LGA,CLT,81.0,544,10,0,2013-01-12 10:00:00,US Airways Inc.
9998,2013,1,12,1022.0,1030,-8.0,1308.0,1345,-37.0,AA,415,N329AA,JFK,MIA,140.0,1089,10,30,2013-01-12 10:00:00,American Airlines Inc.
10878,2013,1,13,1506.0,1459,7.0,1621.0,1631,-10.0,B6,8,N656JB,JFK,BUF,55.0,301,14,59,2013-01-13 14:00:00,JetBlue Airways
11272,2013,1,13,1341.8229492227138,810,-2.0,1520.1147660818713,1315,-4.0,AA,655,N5FKAA,JFK,STT,135.0,1623,8,10,2013-01-13 08:00:00,American Airlines Inc.
11580,2013,1,14,1026.0,1030,-4.0,1253.0,1254,-1.0,DL,2343,N3749D,EWR,ATL,119.0,746,10,30,2013-01-14 10:00:00,Delta Air Lines Inc.
12654,2013,1,15,1409.0,1415,-6.0,1615.0,1622,-7.0,EV,4687,N13949,EWR,CVG,107.0,569,14,15,2013-01-15 14:00:00,ExpressJet Airlines Inc.
12753,2013,1,15,1548.0,1549,-1.0,1648.0,1705,-17.0,UA,1116,N12216,EWR,BOS,31.0,200,15,49,2013-01-15 15:00:00,United Air Lines Inc.
13009,2013,1,15,1952.0,2000,-8.0,2108.0,2114,-6.0,US,2142,N957UW,LGA,BOS,33.0,184,20,0,2013-01-15 20:00:00,US Airways Inc.
13906,2013,1,16,2120.0,2125,-5.0,2232.0,2240,-8.0,MQ,4449,N828MQ,JFK,DCA,56.0,213,21,25,2013-01-16 21:00:00,Envoy Air
14191,2013,1,17,827.0,817,10.0,1145.0,1127,18.0,DL,1109,N316US,LGA,TPA,165.0,1010,8,17,2013-01-17 08:00:00,Delta Air Lines Inc.
14253,2013,1,17,922.0,929,-7.0,1436.0,1427,9.0,B6,215,N784JB,EWR,SJU,222.0,1608,9,29,2013-01-17 09:00:00,JetBlue Airways
14337,2013,1,17,1120.0,1129,-9.0,1356.0,1419,-23.0,B6,523,N595JB,EWR,MCO,139.0,937,11,29,2013-01-17 11:00:00,JetBlue Airways
14392,2013,1,17,1229.0,1235,-6.0,1521.0,1535,-14.0,UA,1000,N17229,EWR,MIA,155.0,1085,12,35,2013-01-17 12:00:00,United Air Lines Inc.
14675,2013,1,17,1726.0,1730,-4.0,2001.0,2004,-3.0,FL,623,N291AT,LGA,ATL,128.0,762,17,30,2013-01-17 17:00:00,AirTran Airways Corporation
15166,2013,1,18,911.0,900,11.0,1051.0,1048,3.0,UA,225,N815UA,EWR,ORD,127.0,719,9,0,2013-01-18 09:00:00,United Air Lines Inc.
15221,2013,1,18,1020.0,1023,-3.0,1257.0,1255,2.0,FL,347,N948AT,LGA,ATL,123.0,762,10,23,2013-01-18 10:00:00,AirTran Airways Corporation
15401,2013,1,18,1432.0,1435,-3.0,1645.0,1701,-16.0,DL,1344,N301NB,LGA,MCI,171.0,1107,14,35,2013-01-18 14:00:00,Delta Air Lines Inc.
15426,2013,1,18,1451.0,1500,-9.0,1627.0,1653,-26.0,US,720,N745VJ,EWR,CLT,80.0,529,15,0,2013-01-18 15:00:00,US Airways Inc.
15775,2013,1,18,2020.0,2030,-10.0,2156.0,2206,-10.0,FL,354,N961AT,LGA,CAK,68.0,397,20,30,2013-01-18 20:00:00,AirTran Airways Corporation
16053,2013,1,19,925.0,928,-3.0,1047.0,1051,-4.0,B6,4,N591JB,JFK,BUF,55.0,301,9,28,2013-01-19 09:00:00,JetBlue Airways
17028,2013,1,20,1627.0,1605,22.0,1914.0,1925,-11.0,9E,3325,N915XJ,JFK,DFW,207.0,1391,16,5,2013-01-20 16:00:00,Endeavor Air Inc.
17051,2013,1,20,1651.0,1656,-5.0,1822.0,1832,-10.0,UA,326,N465UA,EWR,ORD,127.0,719,16,56,2013-01-20 16:00:00,United Air Lines Inc.
17159,2013,1,20,1847.0,1855,-8.0,2050.0,2100,-10.0,MQ,4649,N539MQ,LGA,MSP,159.0,1020,18,55,2013-01-20 18:00:00,Envoy Air
17299,2013,1,20,2258.0,2250,8.0,2351.0,2354,-3.0,B6,1018,N630JB,JFK,BOS,31.0,187,22,50,2013-01-20 22:00:00,JetBlue Airways
17395,2013,1,21,653.0,659,-6.0,944.0,959,-15.0,AA,1815,N5EUAA,JFK,MCO,142.0,944,6,59,2013-01-21 06:00:00,American Airlines Inc.
17457,2013,1,21,759.0,810,-11.0,1234.0,1315,-41.0,AA,655,N5EWAA,JFK,STT,198.0,1623,8,10,2013-01-21 08:00:00,American Airlines Inc.
17470,2013,1,21,809.0,815,-6.0,1059.0,1118,-19.0,DL,1429,N3772H,JFK,LAS,320.0,2248,8,15,2013-01-21 08:00:00,Delta Air Lines Inc.
17582,2013,1,21,956.0,959,-3.0,1225.0,1248,-23.0,B6,197,N606JB,JFK,LAS,312.0,2248,9,59,2013-01-21 09:00:00,JetBlue Airways
17588,2013,1,21,1001.0,959,2.0,1128.0,1129,-1.0,MQ,4670,N539MQ,LGA,BNA,130.0,764,9,59,2013-01-21 09:00:00,Envoy Air
17791,2013,1,21,1447.0,1450,-3.0,1636.0,1645,-9.0,MQ,4172,N612MQ,JFK,CLE,88.0,425,14,50,2013-01-21 14:00:00,Envoy Air
17874,2013,1,21,1557.0,1600,-3.0,1906.0,1910,-4.0,B6,157,N598JB,JFK,MCO,163.0,944,16,0,2013-01-21 16:00:00,JetBlue Airways
18136,2013,1,21,2010.0,2005,5.0,2143.0,2133,10.0,EV,4224,N13914,EWR,MKE,121.0,725,20,5,2013-01-21 20:00:00,ExpressJet Airlines Inc.
18449,2013,1,22,900.0,900,0.0,1207.0,1227,-20.0,DL,120,N721TW,JFK,LAX,336.0,2475,9,0,2013-01-22 09:00:00,Delta Air Lines Inc.
18486,2013,1,22,946.0,955,-9.0,1107.0,1100,7.0,9E,3667,N8948B,JFK,PHL,28.0,94,9,55,2013-01-22 09:00:00,Endeavor Air Inc.
18555,2013,1,22,1128.0,1115,13.0,1333.0,1310,23.0,MQ,4485,N840MQ,LGA,CMH,96.0,479,11,15,2013-01-22 11:00:00,Envoy Air
18782,2013,1,22,1559.0,1600,-1.0,2001.0,1933,28.0,DL,161,N947DL,JFK,MIA,184.0,1089,16,0,2013-01-22 16:00:00,Delta Air Lines Inc.
19432,2013,1,23,1113.0,1116,-3.0,1400.0,1414,-14.0,UA,1143,N76504,EWR,PBI,150.0,1023,11,16,2013-01-23 11:00:00,United Air Lines Inc.
19582,2013,1,23,1444.0,1452,-8.0,1652.0,1655,-3.0,DL,1231,N978DL,LGA,DTW,99.0,502,14,52,2013-01-23 14:00:00,Delta Air Lines Inc.
19823,2013,1,23,1807.0,1810,-3.0,2112.0,2104,8.0,UA,477,N447UA,EWR,LAS,324.0,2227,18,10,2013-01-23 18:00:00,United Air Lines Inc.
20504,2013,1,24,1457.0,1500,-3.0,1648.0,1653,-5.0,US,720,N701UW,EWR,CLT,87.0,529,15,0,2013-01-24 15:00:00,US Airways Inc.
21037,2013,1,25,715.0,720,-5.0,925.0,928,-3.0,DL,831,N995DL,LGA,DTW,94.0,502,7,20,2013-01-25 07:00:00,Delta Air Lines Inc.
21950,2013,1,26,752.0,757,-5.0,859.0,910,-11.0,B6,44,N655JB,JFK,SYR,43.0,209,7,57,2013-01-26 07:00:00,JetBlue Airways
22167,2013,1,26,1256.0,1259,-3.0,1409.0,1419,-10.0,EV,4139,N13969,EWR,BUF,59.0,282,12,59,2013-01-26 12:00:00,ExpressJet Airlines Inc.
22474,2013,1,26,1925.0,1930,-5.0,2133.0,2149,-16.0,9E,3798,N8808H,JFK,CLT,81.0,541,19,30,2013-01-26 19:00:00,Endeavor Air Inc.
22748,2013,1,27,1011.0,1015,-4.0,1201.0,1210,-9.0,US,887,N452UW,EWR,CLT,78.0,529,10,15,2013-01-27 10:00:00,US Airways Inc.
22797,2013,1,27,1134.0,1129,5.0,1419.0,1419,0.0,B6,523,N615JB,EWR,MCO,128.0,937,11,29,2013-01-27 11:00:00,JetBlue Airways
23241,2013,1,27,1934.0,1925,9.0,2225.0,2247,-22.0,DL,2139,N979DL,LGA,MIA,143.0,1096,19,25,2013-01-27 19:00:00,Delta Air Lines Inc.
23450,2013,1,28,658.0,705,-7.0,924.0,1000,-36.0,UA,235,N426UA,EWR,MCO,129.0,937,7,5,2013-01-28 07:00:00,United Air Lines Inc.
23911,2013,1,28,1607.0,1545,22.0,1741.0,1703,38.0,9E,3635,N835AY,JFK,BWI,43.0,184,15,45,2013-01-28 15:00:00,Endeavor Air Inc.
24273,2013,1,28,1341.8229492227138,1635,-2.0,1520.1147660818713,1750,-4.0,B6,1176,N266JB,EWR,BOS,135.0,200,16,35,2013-01-28 16:00:00,JetBlue Airways
24516,2013,1,29,909.0,900,9.0,1231.0,1227,4.0,DL,120,N703TW,JFK,LAX,340.0,2475,9,0,2013-01-29 09:00:00,Delta Air Lines Inc.
24927,2013,1,29,1715.0,1725,-10.0,2008.0,2023,-15.0,UA,1134,N17104,EWR,IAH,209.0,1400,17,25,2013-01-29 17:00:00,United Air Lines Inc.
19979,2013,1,23,2121.0,2129,-8.0,2231.0,2231,0.0,EV,4088,N13988,EWR,DCA,40.0,199,21,29,2013-01-23 21:00:00,ExpressJet Airlines Inc.
530,2013,1,1,1610.0,1615,-5.0,1913.0,1948,-35.0,DL,1411,N947DL,JFK,FLL,155.0,1069,16,15,2013-01-01 16:00:00,Delta Air Lines Inc.
1249,2013,1,2,1254.0,1300,-6.0,1545.0,1537,8.0,DL,781,N618DL,LGA,ATL,126.0,762,13,0,2013-01-02 13:00:00,Delta Air Lines Inc.
1501,2013,1,2,1715.0,1700,15.0,1916.0,1840,36.0,MQ,4323,N600MQ,JFK,ORF,55.0,290,17,0,2013-01-02 17:00:00,Envoy Air
1975,2013,1,3,846.0,840,6.0,1115.0,1143,-28.0,UA,1626,N26215,EWR,SAN,306.0,2425,8,40,2013-01-03 08:00:00,United Air Lines Inc.
2385,2013,1,3,1640.0,1640,0.0,1958.0,2001,-3.0,B6,139,N206JB,JFK,RSW,177.0,1074,16,40,2013-01-03 16:00:00,JetBlue Airways
2430,2013,1,3,1720.0,1720,0.0,2019.0,2040,-21.0,AA,1999,N612AA,EWR,MIA,160.0,1085,17,20,2013-01-03 17:00:00,American Airlines Inc.
2840,2013,1,4,756.0,759,-3.0,1048.0,1115,-27.0,UA,1539,N27724,EWR,DFW,212.0,1372,7,59,2013-01-04 07:00:00,United Air Lines Inc.
2909,2013,1,4,853.0,900,-7.0,1022.0,1048,-26.0,UA,673,N438UA,EWR,ORD,117.0,719,9,0,2013-01-04 09:00:00,United Air Lines Inc.
2916,2013,1,4,857.0,900,-3.0,1151.0,1200,-9.0,UA,430,N439UA,EWR,TPA,152.0,997,9,0,2013-01-04 09:00:00,United Air Lines Inc.
2944,2013,1,4,926.0,929,-3.0,1025.0,1044,-19.0,EV,4636,N12567,EWR,DCA,38.0,199,9,29,2013-01-04 09:00:00,ExpressJet Airlines Inc.
3015,2013,1,4,1058.0,1055,3.0,1346.0,1405,-19.0,AA,739,N3FMAA,LGA,DFW,210.0,1389,10,55,2013-01-04 10:00:00,American Airlines Inc.
3079,2013,1,4,1237.0,1225,12.0,1325.0,1325,0.0,WN,831,N710SW,EWR,BWI,33.0,169,12,25,2013-01-04 12:00:00,Southwest Airlines Co.
3312,2013,1,4,1644.0,1645,-1.0,1929.0,2005,-36.0,AA,181,N336AA,JFK,LAX,326.0,2475,16,45,2013-01-04 16:00:00,American Airlines Inc.
3455,2013,1,4,1856.0,1859,-3.0,2216.0,2234,-18.0,B6,171,N659JB,JFK,SMF,341.0,2521,18,59,2013-01-04 18:00:00,JetBlue Airways
3631,2013,1,5,559.0,600,-1.0,843.0,858,-15.0,UA,1627,N34222,EWR,PBI,144.0,1023,6,0,2013-01-05 06:00:00,United Air Lines Inc.
3678,2013,1,5,659.0,700,-1.0,841.0,850,-9.0,AA,305,N584AA,LGA,ORD,121.0,733,7,0,2013-01-05 07:00:00,American Airlines Inc.
3819,2013,1,5,936.0,940,-4.0,1229.0,1250,-21.0,AA,1871,N3FLAA,LGA,MIA,148.0,1096,9,40,2013-01-05 09:00:00,American Airlines Inc.
3891,2013,1,5,1141.0,1130,11.0,1427.0,1422,5.0,UA,1690,N17104,EWR,MCO,144.0,937,11,30,2013-01-05 11:00:00,United Air Lines Inc.
4070,2013,1,5,1553.0,1600,-7.0,1805.0,1820,-15.0,MQ,3985,N606MQ,JFK,CVG,113.0,589,16,0,2013-01-05 16:00:00,Envoy Air
4289,2013,1,5,2037.0,2035,2.0,2349.0,2342,7.0,B6,629,N249JB,JFK,HOU,238.0,1428,20,35,2013-01-05 20:00:00,JetBlue Airways
4322,2013,1,5,2251.0,2255,-4.0,2339.0,2359,-20.0,B6,1018,N294JB,JFK,BOS,35.0,187,22,55,2013-01-05 22:00:00,JetBlue Airways
4500,2013,1,6,907.0,908,-1.0,1411.0,1409,2.0,UA,1519,N15710,EWR,STT,216.0,1634,9,8,2013-01-06 09:00:00,United Air Lines Inc.
4641,2013,1,6,1231.0,1230,1.0,1342.0,1405,-23.0,WN,283,N219WN,LGA,MKE,119.0,738,12,30,2013-01-06 12:00:00,Southwest Airlines Co.
4675,2013,1,6,1316.0,1305,11.0,1600.0,1557,3.0,UA,1641,N79402,EWR,MCO,152.0,937,13,5,2013-01-06 13:00:00,United Air Lines Inc.
4977,2013,1,6,1818.0,1815,3.0,2015.0,2032,-17.0,EV,5054,N717EV,EWR,MSP,145.0,1008,18,15,2013-01-06 18:00:00,ExpressJet Airlines Inc.
5752,2013,1,7,1556.0,1602,-6.0,1721.0,1722,-1.0,YV,3771,N509MJ,LGA,IAD,44.0,229,16,2,2013-01-07 16:00:00,Mesa Airlines Inc.
5855,2013,1,7,1724.0,1708,16.0,2042.0,2023,19.0,B6,15,N179JB,JFK,FLL,165.0,1069,17,8,2013-01-07 17:00:00,JetBlue Airways
6146,2013,1,8,625.0,630,-5.0,842.0,830,12.0,MQ,4599,N503MQ,LGA,MSP,160.0,1020,6,30,2013-01-08 06:00:00,Envoy Air
6301,2013,1,8,847.0,855,-8.0,1051.0,1101,-10.0,EV,4500,N33182,EWR,DTW,90.0,488,8,55,2013-01-08 08:00:00,ExpressJet Airlines Inc.
6698,2013,1,8,1628.0,1630,-2.0,1859.0,1853,6.0,DL,1771,N336NB,JFK,DTW,100.0,509,16,30,2013-01-08 16:00:00,Delta Air Lines Inc.
6869,2013,1,8,1907.0,1904,3.0,2056.0,2109,-13.0,EV,4175,N16918,EWR,CLT,86.0,529,19,4,2013-01-08 19:00:00,ExpressJet Airlines Inc.
7001,2013,1,9,524.0,530,-6.0,837.0,831,6.0,UA,1564,N17627,LGA,IAH,214.0,1416,5,30,2013-01-09 05:00:00,United Air Lines Inc.
7149,2013,1,9,803.0,805,-2.0,1108.0,1113,-5.0,B6,17,N746JB,JFK,FLL,161.0,1069,8,5,2013-01-09 08:00:00,JetBlue Airways
7433,2013,1,9,1343.0,1350,-7.0,1600.0,1628,-28.0,DL,1705,N327NB,LGA,MSY,178.0,1183,13,50,2013-01-09 13:00:00,Delta Air Lines Inc.
7619,2013,1,9,1635.0,1645,-10.0,1849.0,1900,-11.0,DL,1473,N358NB,LGA,MEM,160.0,963,16,45,2013-01-09 16:00:00,Delta Air Lines Inc.
7810,2013,1,9,1952.0,1940,12.0,2059.0,2106,-7.0,9E,4091,N8907A,JFK,BWI,40.0,184,19,40,2013-01-09 19:00:00,Endeavor Air Inc.
7839,2013,1,9,2022.0,2029,-7.0,2106.0,2140,-34.0,9E,3609,N801AY,JFK,PHL,29.0,94,20,29,2013-01-09 20:00:00,Endeavor Air Inc.
7876,2013,1,9,2128.0,2135,-7.0,30.0,22,8.0,B6,199,N527JB,JFK,LAS,325.0,2248,21,35,2013-01-09 21:00:00,JetBlue Airways
8283,2013,1,10,1208.0,1215,-7.0,1321.0,1328,-7.0,EV,4087,N17560,EWR,PWM,51.0,284,12,15,2013-01-10 12:00:00,ExpressJet Airlines Inc.
8783,2013,1,10,2050.0,2100,-10.0,2151.0,2207,-16.0,EV,4695,N13995,EWR,MHT,39.0,209,21,0,2013-01-10 21:00:00,ExpressJet Airlines Inc.
9336,2013,1,11,1448.0,1440,8.0,1734.0,1746,-12.0,UA,1579,N13248,EWR,MIA,146.0,1085,14,40,2013-01-11 14:00:00,United Air Lines Inc.
9807,2013,1,12,626.0,629,-3.0,910.0,932,-22.0,UA,403,N587UA,EWR,MIA,143.0,1085,6,29,2013-01-12 06:00:00,United Air Lines Inc.
9913,2013,1,12,834.0,835,-1.0,1012.0,1025,-13.0,EV,4548,N17984,EWR,RDU,71.0,416,8,35,2013-01-12 08:00:00,ExpressJet Airlines Inc.
10045,2013,1,12,1151.0,1200,-9.0,1322.0,1330,-8.0,MQ,4601,N535MQ,LGA,BNA,113.0,764,12,0,2013-01-12 12:00:00,Envoy Air
10173,2013,1,12,1508.0,1500,8.0,1723.0,1740,-17.0,DL,2347,N667DN,LGA,ATL,109.0,762,15,0,2013-01-12 15:00:00,Delta Air Lines Inc.
10377,2013,1,12,1919.0,1920,-1.0,2049.0,2119,-30.0,9E,3373,N929XJ,JFK,RDU,64.0,427,19,20,2013-01-12 19:00:00,Endeavor Air Inc.
10661,2013,1,13,1001.0,1006,-5.0,1206.0,1219,-13.0,EV,4175,N13955,EWR,IND,110.0,645,10,6,2013-01-13 10:00:00,ExpressJet Airlines Inc.
10674,2013,1,13,1020.0,1015,5.0,1321.0,1327,-6.0,UA,680,N540UA,LGA,IAH,224.0,1416,10,15,2013-01-13 10:00:00,United Air Lines Inc.
10937,2013,1,13,1557.0,1554,3.0,1711.0,1728,-17.0,UA,562,N458UA,EWR,ORD,117.0,719,15,54,2013-01-13 15:00:00,United Air Lines Inc.
10996,2013,1,13,1700.0,1700,0.0,1949.0,1943,6.0,DL,1499,N6714Q,LGA,ATL,119.0,762,17,0,2013-01-13 17:00:00,Delta Air Lines Inc.
11347,2013,1,14,644.0,647,-3.0,958.0,954,4.0,UA,719,N824UA,EWR,DFW,234.0,1372,6,47,2013-01-14 06:00:00,United Air Lines Inc.
11382,2013,1,14,708.0,700,8.0,837.0,807,30.0,US,2116,N949UW,LGA,BOS,42.0,184,7,0,2013-01-14 07:00:00,US Airways Inc.
11969,2013,1,14,1724.0,1730,-6.0,2008.0,2004,4.0,FL,623,N284AT,LGA,ATL,129.0,762,17,30,2013-01-14 17:00:00,AirTran Airways Corporation
12057,2013,1,14,1851.0,1900,-9.0,2040.0,2040,0.0,UA,954,N444UA,EWR,ORD,137.0,719,19,0,2013-01-14 19:00:00,United Air Lines Inc.
12077,2013,1,14,1907.0,1915,-8.0,2202.0,2230,-28.0,DL,1729,N3766,JFK,LAS,327.0,2248,19,15,2013-01-14 19:00:00,Delta Air Lines Inc.
12695,2013,1,15,1452.0,1500,-8.0,1625.0,1619,6.0,US,2179,N702UW,LGA,DCA,56.0,214,15,0,2013-01-15 15:00:00,US Airways Inc.
12772,2013,1,15,1557.0,1605,-8.0,1804.0,1750,14.0,MQ,4415,N719MQ,LGA,RDU,84.0,431,16,5,2013-01-15 16:00:00,Envoy Air
13388,2013,1,16,1054.0,1100,-6.0,1233.0,1223,10.0,EV,4240,N11547,EWR,BUF,53.0,282,11,0,2013-01-16 11:00:00,ExpressJet Airlines Inc.
13558,2013,1,16,1443.0,1445,-2.0,1725.0,1710,15.0,MQ,4669,N6EAMQ,LGA,ATL,125.0,762,14,45,2013-01-16 14:00:00,Envoy Air
13722,2013,1,16,1724.0,1720,4.0,1928.0,1905,23.0,MQ,4479,N711MQ,LGA,RDU,83.0,431,17,20,2013-01-16 17:00:00,Envoy Air
14372,2013,1,17,1157.0,1200,-3.0,1311.0,1305,6.0,US,2126,N958UW,LGA,BOS,43.0,184,12,0,2013-01-17 12:00:00,US Airways Inc.
14380,2013,1,17,1205.0,1210,-5.0,1331.0,1323,8.0,B6,42,N283JB,JFK,SYR,57.0,209,12,10,2013-01-17 12:00:00,JetBlue Airways
14986,2013,1,18,630.0,630,0.0,853.0,845,8.0,EV,4471,N11194,EWR,CLT,88.0,529,6,30,2013-01-18 06:00:00,ExpressJet Airlines Inc.
14993,2013,1,18,635.0,636,-1.0,943.0,945,-2.0,UA,1701,N77296,EWR,FLL,163.0,1065,6,36,2013-01-18 06:00:00,United Air Lines Inc.
15018,2013,1,18,656.0,700,-4.0,835.0,839,-4.0,UA,550,N410UA,LGA,ORD,131.0,733,7,0,2013-01-18 07:00:00,United Air Lines Inc.
15167,2013,1,18,913.0,915,-2.0,1057.0,1101,-4.0,B6,1103,N178JB,JFK,RDU,79.0,427,9,15,2013-01-18 09:00:00,JetBlue Airways
15473,2013,1,18,1540.0,1540,0.0,1907.0,1909,-2.0,DL,2027,N336NW,JFK,FLL,171.0,1069,15,40,2013-01-18 15:00:00,Delta Air Lines Inc.
15519,2013,1,18,1607.0,1600,7.0,1925.0,1912,13.0,DL,4,N3745B,JFK,MCO,142.0,944,16,0,2013-01-18 16:00:00,Delta Air Lines Inc.
15541,2013,1,18,1635.0,1630,5.0,1917.0,1925,-8.0,UA,952,N667UA,EWR,IAH,202.0,1400,16,30,2013-01-18 16:00:00,United Air Lines Inc.
15556,2013,1,18,1652.0,1645,7.0,1906.0,1900,6.0,DL,1473,N336NB,LGA,MEM,145.0,963,16,45,2013-01-18 16:00:00,Delta Air Lines Inc.
15930,2013,1,19,712.0,651,21.0,928.0,915,13.0,UA,1255,N75435,EWR,DEN,235.0,1605,6,51,2013-01-19 06:00:00,United Air Lines Inc.
15978,2013,1,19,814.0,817,-3.0,1040.0,1058,-18.0,DL,914,N341NW,LGA,DEN,240.0,1620,8,17,2013-01-19 08:00:00,Delta Air Lines Inc.
16265,2013,1,19,1459.0,1505,-6.0,1628.0,1655,-27.0,WN,61,N496WN,LGA,STL,135.0,888,15,5,2013-01-19 15:00:00,Southwest Airlines Co.
16306,2013,1,19,1555.0,1600,-5.0,1837.0,1913,-36.0,DL,1695,N376NW,LGA,TPA,150.0,1010,16,0,2013-01-19 16:00:00,Delta Air Lines Inc.
16796,2013,1,20,1153.0,1200,-7.0,1323.0,1330,-7.0,MQ,4601,N5PBMQ,LGA,BNA,122.0,764,12,0,2013-01-20 12:00:00,Envoy Air
17238,2013,1,20,2018.0,2020,-2.0,2226.0,2245,-19.0,MQ,4662,N514MQ,LGA,ATL,114.0,762,20,20,2013-01-20 20:00:00,Envoy Air
17389,2013,1,21,652.0,700,-8.0,1003.0,1015,-12.0,AA,2279,N3ERAA,LGA,MIA,158.0,1096,7,0,2013-01-21 07:00:00,American Airlines Inc.
17393,2013,1,21,653.0,700,-7.0,1008.0,1014,-6.0,DL,1879,N373NW,LGA,FLL,171.0,1076,7,0,2013-01-21 07:00:00,Delta Air Lines Inc.
17529,2013,1,21,858.0,900,-2.0,1245.0,1227,18.0,DL,120,N717TW,JFK,LAX,335.0,2475,9,0,2013-01-21 09:00:00,Delta Air Lines Inc.
17546,2013,1,21,909.0,915,-6.0,1051.0,1101,-10.0,B6,1103,N231JB,JFK,RDU,74.0,427,9,15,2013-01-21 09:00:00,JetBlue Airways
18109,2013,1,21,1927.0,1935,-8.0,2230.0,2240,-10.0,AA,791,N3HMAA,LGA,DFW,225.0,1389,19,35,2013-01-21 19:00:00,American Airlines Inc.
18253,2013,1,22,603.0,608,-5.0,736.0,755,-19.0,UA,963,N828UA,EWR,CLE,71.0,404,6,8,2013-01-22 06:00:00,United Air Lines Inc.
18265,2013,1,22,620.0,625,-5.0,718.0,730,-12.0,WN,3127,N295WN,EWR,BWI,39.0,169,6,25,2013-01-22 06:00:00,Southwest Airlines Co.
18279,2013,1,22,629.0,630,-1.0,846.0,847,-1.0,EV,4393,N13550,EWR,IND,114.0,645,6,30,2013-01-22 06:00:00,ExpressJet Airlines Inc.
18366,2013,1,22,758.0,759,-1.0,1052.0,1115,-23.0,UA,1539,N16701,EWR,DFW,213.0,1372,7,59,2013-01-22 07:00:00,United Air Lines Inc.
18731,2013,1,22,1504.0,1510,-6.0,1744.0,1745,-1.0,MQ,4309,N642MQ,JFK,IND,123.0,665,15,10,2013-01-22 15:00:00,Envoy Air
